,Time,Humidity,Temperature,Automatic
1153,2021-01-5 00:05:00.0,80,26,Automatic
1154,2021-01-5 00:10:00.0,22,25,Automatic
1155,2021-01-5 00:15:00.0,40,26,Automatic
1156,2021-01-5 00:20:00.0,49,26,Automatic
1157,2021-01-5 00:25:00.0,31,25,Automatic
1158,2021-01-5 00:30:00.0,70,27,Automatic
1159,2021-01-5 00:35:00.0,57,26,Automatic
1160,2021-01-5 00:40:00.0,42,26,Automatic
1161,2021-01-5 00:45:00.0,74,27,Automatic
1162,2021-01-5 00:50:00.0,78,27,Automatic
1163,2021-01-5 00:55:00.0,27,26,Automatic
1164,2021-01-5 01:00:00.0,31,25,Automatic
1165,2021-01-5 01:05:00.0,23,27,Automatic
1166,2021-01-5 01:10:00.0,37,25,Automatic
1167,2021-01-5 01:15:00.0,31,26,Automatic
1168,2021-01-5 01:20:00.0,66,25,Automatic
1169,2021-01-5 01:25:00.0,30,27,Automatic
1170,2021-01-5 01:30:00.0,62,27,Automatic
1171,2021-01-5 01:35:00.0,66,25,Automatic
1172,2021-01-5 01:40:00.0,64,25,Automatic
1173,2021-01-5 01:45:00.0,55,26,Automatic
1174,2021-01-5 01:50:00.0,64,25,Automatic
1175,2021-01-5 01:55:00.0,57,25,Automatic
1176,2021-01-5 02:00:00.0,80,26,Automatic
1177,2021-01-5 02:05:00.0,49,27,Automatic
1178,2021-01-5 02:10:00.0,58,27,Automatic
1179,2021-01-5 02:15:00.0,62,27,Automatic
1180,2021-01-5 02:20:00.0,79,27,Automatic
1181,2021-01-5 02:25:00.0,31,25,Automatic
1182,2021-01-5 02:30:00.0,26,27,Automatic
1183,2021-01-5 02:35:00.0,35,26,Automatic
1184,2021-01-5 02:40:00.0,80,27,Automatic
1185,2021-01-5 02:45:00.0,56,26,Automatic
1186,2021-01-5 02:50:00.0,39,27,Automatic
1187,2021-01-5 02:55:00.0,73,27,Automatic
1188,2021-01-5 03:00:00.0,61,25,Automatic
1189,2021-01-5 03:05:00.0,30,25,Automatic
1190,2021-01-5 03:10:00.0,55,25,Automatic
1191,2021-01-5 03:15:00.0,25,26,Automatic
1192,2021-01-5 03:20:00.0,68,25,Automatic
1193,2021-01-5 03:25:00.0,24,27,Automatic
1194,2021-01-5 03:30:00.0,32,27,Automatic
1195,2021-01-5 03:35:00.0,37,25,Automatic
1196,2021-01-5 03:40:00.0,79,25,Automatic
1197,2021-01-5 03:45:00.0,67,27,Automatic
1198,2021-01-5 03:50:00.0,64,26,Automatic
1199,2021-01-5 03:55:00.0,52,27,Automatic
1200,2021-01-5 04:00:00.0,41,27,Automatic
1201,2021-01-5 04:05:00.0,58,25,Automatic
1202,2021-01-5 04:10:00.0,70,26,Automatic
1203,2021-01-5 04:15:00.0,31,25,Automatic
1204,2021-01-5 04:20:00.0,41,27,Automatic
1205,2021-01-5 04:25:00.0,33,26,Automatic
1206,2021-01-5 04:30:00.0,48,26,Automatic
1207,2021-01-5 04:35:00.0,50,25,Automatic
1208,2021-01-5 04:40:00.0,47,26,Automatic
1209,2021-01-5 04:45:00.0,50,26,Automatic
1210,2021-01-5 04:50:00.0,41,26,Automatic
1211,2021-01-5 04:55:00.0,55,25,Automatic
1212,2021-01-5 05:00:00.0,39,26,Automatic
1213,2021-01-5 05:05:00.0,30,25,Automatic
1214,2021-01-5 05:10:00.0,33,26,Automatic
1215,2021-01-5 05:15:00.0,76,27,Automatic
1216,2021-01-5 05:20:00.0,25,25,Automatic
1217,2021-01-5 05:25:00.0,68,26,Automatic
1218,2021-01-5 05:30:00.0,79,27,Automatic
1219,2021-01-5 05:35:00.0,68,27,Automatic
1220,2021-01-5 05:40:00.0,49,26,Automatic
1221,2021-01-5 05:45:00.0,32,25,Automatic
1222,2021-01-5 05:50:00.0,64,27,Automatic
1223,2021-01-5 05:55:00.0,45,25,Automatic
1224,2021-01-5 06:00:00.0,57,27,Automatic
1225,2021-01-5 06:05:00.0,34,26,Automatic
1226,2021-01-5 06:10:00.0,24,26,Automatic
1227,2021-01-5 06:15:00.0,64,27,Automatic
1228,2021-01-5 06:20:00.0,36,26,Automatic
1229,2021-01-5 06:25:00.0,79,25,Automatic
1230,2021-01-5 06:30:00.0,61,27,Automatic
1231,2021-01-5 06:35:00.0,69,26,Automatic
1232,2021-01-5 06:40:00.0,50,25,Automatic
1233,2021-01-5 06:45:00.0,57,27,Automatic
1234,2021-01-5 06:50:00.0,72,26,Automatic
1235,2021-01-5 06:55:00.0,69,25,Automatic
1236,2021-01-5 07:00:00.0,30,26,Automatic
1237,2021-01-5 07:05:00.0,23,25,Automatic
1238,2021-01-5 07:10:00.0,20,25,Automatic
1239,2021-01-5 07:15:00.0,38,25,Automatic
1240,2021-01-5 07:20:00.0,33,26,Automatic
1241,2021-01-5 07:25:00.0,36,26,Automatic
1242,2021-01-5 07:30:00.0,48,26,Automatic
1243,2021-01-5 07:35:00.0,49,26,Automatic
1244,2021-01-5 07:40:00.0,50,25,Automatic
1245,2021-01-5 07:45:00.0,33,26,Automatic
1246,2021-01-5 07:50:00.0,39,27,Automatic
1247,2021-01-5 07:55:00.0,79,27,Automatic
1248,2021-01-5 08:00:00.0,66,26,Automatic
1249,2021-01-5 08:05:00.0,46,26,Automatic
1250,2021-01-5 08:10:00.0,49,25,Automatic
1251,2021-01-5 08:15:00.0,68,26,Automatic
1252,2021-01-5 08:20:00.0,62,26,Automatic
1253,2021-01-5 08:25:00.0,64,26,Automatic
1254,2021-01-5 08:30:00.0,78,26,Automatic
1255,2021-01-5 08:35:00.0,75,26,Automatic
1256,2021-01-5 08:40:00.0,28,27,Automatic
1257,2021-01-5 08:45:00.0,50,27,Automatic
1258,2021-01-5 08:50:00.0,58,25,Automatic
1259,2021-01-5 08:55:00.0,27,25,Automatic
1260,2021-01-5 09:00:00.0,72,26,Automatic
1261,2021-01-5 09:05:00.0,44,26,Automatic
1262,2021-01-5 09:10:00.0,55,27,Automatic
1263,2021-01-5 09:15:00.0,37,26,Automatic
1264,2021-01-5 09:20:00.0,68,27,Automatic
1265,2021-01-5 09:25:00.0,67,25,Automatic
1266,2021-01-5 09:30:00.0,60,27,Automatic
1267,2021-01-5 09:35:00.0,78,25,Automatic
1268,2021-01-5 09:40:00.0,80,26,Automatic
1269,2021-01-5 09:45:00.0,41,27,Automatic
1270,2021-01-5 09:50:00.0,65,26,Automatic
1271,2021-01-5 09:55:00.0,70,26,Automatic
1272,2021-01-5 10:00:00.0,80,25,Automatic
1273,2021-01-5 10:05:00.0,26,26,Automatic
1274,2021-01-5 10:10:00.0,54,26,Automatic
1275,2021-01-5 10:15:00.0,42,25,Automatic
1276,2021-01-5 10:20:00.0,37,25,Automatic
1277,2021-01-5 10:25:00.0,41,25,Automatic
1278,2021-01-5 10:30:00.0,39,27,Automatic
1279,2021-01-5 10:35:00.0,44,27,Automatic
1280,2021-01-5 10:40:00.0,49,25,Automatic
1281,2021-01-5 10:45:00.0,48,26,Automatic
1282,2021-01-5 10:50:00.0,37,27,Automatic
1283,2021-01-5 10:55:00.0,65,25,Automatic
1284,2021-01-5 11:00:00.0,49,26,Automatic
1285,2021-01-5 11:05:00.0,49,25,Automatic
1286,2021-01-5 11:10:00.0,61,27,Automatic
1287,2021-01-5 11:15:00.0,47,27,Automatic
1288,2021-01-5 11:20:00.0,53,27,Automatic
1289,2021-01-5 11:25:00.0,47,25,Automatic
1290,2021-01-5 11:30:00.0,40,26,Automatic
1291,2021-01-5 11:35:00.0,51,26,Automatic
1292,2021-01-5 11:40:00.0,23,26,Automatic
1293,2021-01-5 11:45:00.0,80,26,Automatic
1294,2021-01-5 11:50:00.0,42,27,Automatic
1295,2021-01-5 11:55:00.0,54,25,Automatic
1296,2021-01-5 12:00:00.0,66,25,Automatic
1297,2021-01-5 12:05:00.0,77,25,Automatic
1298,2021-01-5 12:10:00.0,50,26,Automatic
1299,2021-01-5 12:15:00.0,38,25,Automatic
1300,2021-01-5 12:20:00.0,59,27,Automatic
1301,2021-01-5 12:25:00.0,40,25,Automatic
1302,2021-01-5 12:30:00.0,53,26,Automatic
1303,2021-01-5 12:35:00.0,66,25,Automatic
1304,2021-01-5 12:40:00.0,46,26,Automatic
1305,2021-01-5 12:45:00.0,51,26,Automatic
1306,2021-01-5 12:50:00.0,21,27,Automatic
1307,2021-01-5 12:55:00.0,44,25,Automatic
1308,2021-01-5 13:00:00.0,43,25,Automatic
1309,2021-01-5 13:05:00.0,53,27,Automatic
1310,2021-01-5 13:10:00.0,64,27,Automatic
1311,2021-01-5 13:15:00.0,28,27,Automatic
1312,2021-01-5 13:20:00.0,47,27,Automatic
1313,2021-01-5 13:25:00.0,55,25,Automatic
1314,2021-01-5 13:30:00.0,54,26,Automatic
1315,2021-01-5 13:35:00.0,37,27,Automatic
1316,2021-01-5 13:40:00.0,63,27,Automatic
1317,2021-01-5 13:45:00.0,73,27,Automatic
1318,2021-01-5 13:50:00.0,41,25,Automatic
1319,2021-01-5 13:55:00.0,32,25,Automatic
1320,2021-01-5 14:00:00.0,63,25,Automatic
1321,2021-01-5 14:05:00.0,72,25,Automatic
1322,2021-01-5 14:10:00.0,42,26,Automatic
1323,2021-01-5 14:15:00.0,27,25,Automatic
1324,2021-01-5 14:20:00.0,62,25,Automatic
1325,2021-01-5 14:25:00.0,41,26,Automatic
1326,2021-01-5 14:30:00.0,51,27,Automatic
1327,2021-01-5 14:35:00.0,80,26,Automatic
1328,2021-01-5 14:40:00.0,52,27,Automatic
1329,2021-01-5 14:45:00.0,31,25,Automatic
1330,2021-01-5 14:50:00.0,57,27,Automatic
1331,2021-01-5 14:55:00.0,56,26,Automatic
1332,2021-01-5 15:00:00.0,66,25,Automatic
1333,2021-01-5 15:05:00.0,75,27,Automatic
1334,2021-01-5 15:10:00.0,61,26,Automatic
1335,2021-01-5 15:15:00.0,32,26,Automatic
1336,2021-01-5 15:20:00.0,71,26,Automatic
1337,2021-01-5 15:25:00.0,51,26,Automatic
1338,2021-01-5 15:30:00.0,41,25,Automatic
1339,2021-01-5 15:35:00.0,77,25,Automatic
1340,2021-01-5 15:40:00.0,35,25,Automatic
1341,2021-01-5 15:45:00.0,31,26,Automatic
1342,2021-01-5 15:50:00.0,79,25,Automatic
1343,2021-01-5 15:55:00.0,68,26,Automatic
1344,2021-01-5 16:00:00.0,39,26,Automatic
1345,2021-01-5 16:05:00.0,80,26,Automatic
1346,2021-01-5 16:10:00.0,42,27,Automatic
1347,2021-01-5 16:15:00.0,68,26,Automatic
1348,2021-01-5 16:20:00.0,41,26,Automatic
1349,2021-01-5 16:25:00.0,40,26,Automatic
1350,2021-01-5 16:30:00.0,65,26,Automatic
1351,2021-01-5 16:35:00.0,47,26,Automatic
1352,2021-01-5 16:40:00.0,52,27,Automatic
1353,2021-01-5 16:45:00.0,30,25,Automatic
1354,2021-01-5 16:50:00.0,64,25,Automatic
1355,2021-01-5 16:55:00.0,23,27,Automatic
1356,2021-01-5 17:00:00.0,75,26,Automatic
1357,2021-01-5 17:05:00.0,56,26,Automatic
1358,2021-01-5 17:10:00.0,64,25,Automatic
1359,2021-01-5 17:15:00.0,27,26,Automatic
1360,2021-01-5 17:20:00.0,45,27,Automatic
1361,2021-01-5 17:25:00.0,42,25,Automatic
1362,2021-01-5 17:30:00.0,22,27,Automatic
1363,2021-01-5 17:35:00.0,66,25,Automatic
1364,2021-01-5 17:40:00.0,54,27,Automatic
1365,2021-01-5 17:45:00.0,62,26,Automatic
1366,2021-01-5 17:50:00.0,46,27,Automatic
1367,2021-01-5 17:55:00.0,35,26,Automatic
1368,2021-01-5 18:00:00.0,34,25,Automatic
1369,2021-01-5 18:05:00.0,31,25,Automatic
1370,2021-01-5 18:10:00.0,43,26,Automatic
1371,2021-01-5 18:15:00.0,22,27,Automatic
1372,2021-01-5 18:20:00.0,62,26,Automatic
1373,2021-01-5 18:25:00.0,21,26,Automatic
1374,2021-01-5 18:30:00.0,77,26,Automatic
1375,2021-01-5 18:35:00.0,64,26,Automatic
1376,2021-01-5 18:40:00.0,22,25,Automatic
1377,2021-01-5 18:45:00.0,78,27,Automatic
1378,2021-01-5 18:50:00.0,44,27,Automatic
1379,2021-01-5 18:55:00.0,31,25,Automatic
1380,2021-01-5 19:00:00.0,27,26,Automatic
1381,2021-01-5 19:05:00.0,47,27,Automatic
1382,2021-01-5 19:10:00.0,35,27,Automatic
1383,2021-01-5 19:15:00.0,25,25,Automatic
1384,2021-01-5 19:20:00.0,42,26,Automatic
1385,2021-01-5 19:25:00.0,28,26,Automatic
1386,2021-01-5 19:30:00.0,70,27,Automatic
1387,2021-01-5 19:35:00.0,66,26,Automatic
1388,2021-01-5 19:40:00.0,70,26,Automatic
1389,2021-01-5 19:45:00.0,60,27,Automatic
1390,2021-01-5 19:50:00.0,36,26,Automatic
1391,2021-01-5 19:55:00.0,66,26,Automatic
1392,2021-01-5 20:00:00.0,20,26,Automatic
1393,2021-01-5 20:05:00.0,47,26,Automatic
1394,2021-01-5 20:10:00.0,67,27,Automatic
1395,2021-01-5 20:15:00.0,53,27,Automatic
1396,2021-01-5 20:20:00.0,50,27,Automatic
1397,2021-01-5 20:25:00.0,43,26,Automatic
1398,2021-01-5 20:30:00.0,61,25,Automatic
1399,2021-01-5 20:35:00.0,80,26,Automatic
1400,2021-01-5 20:40:00.0,57,26,Automatic
1401,2021-01-5 20:45:00.0,24,26,Automatic
1402,2021-01-5 20:50:00.0,43,26,Automatic
1403,2021-01-5 20:55:00.0,24,25,Automatic
1404,2021-01-5 21:00:00.0,38,25,Automatic
1405,2021-01-5 21:05:00.0,45,26,Automatic
1406,2021-01-5 21:10:00.0,36,26,Automatic
1407,2021-01-5 21:15:00.0,51,26,Automatic
1408,2021-01-5 21:20:00.0,48,25,Automatic
1409,2021-01-5 21:25:00.0,72,25,Automatic
1410,2021-01-5 21:30:00.0,70,26,Automatic
1411,2021-01-5 21:35:00.0,40,26,Automatic
1412,2021-01-5 21:40:00.0,54,25,Automatic
1413,2021-01-5 21:45:00.0,66,27,Automatic
1414,2021-01-5 21:50:00.0,78,27,Automatic
1415,2021-01-5 21:55:00.0,44,26,Automatic
1416,2021-01-5 22:00:00.0,37,27,Automatic
1417,2021-01-5 22:05:00.0,42,26,Automatic
1418,2021-01-5 22:10:00.0,53,25,Automatic
1419,2021-01-5 22:15:00.0,30,26,Automatic
1420,2021-01-5 22:20:00.0,29,26,Automatic
1421,2021-01-5 22:25:00.0,73,27,Automatic
1422,2021-01-5 22:30:00.0,48,26,Automatic
1423,2021-01-5 22:35:00.0,34,26,Automatic
1424,2021-01-5 22:40:00.0,25,27,Automatic
1425,2021-01-5 22:45:00.0,41,25,Automatic
1426,2021-01-5 22:50:00.0,40,26,Automatic
1427,2021-01-5 22:55:00.0,45,26,Automatic
1428,2021-01-5 23:00:00.0,75,27,Automatic
1429,2021-01-5 23:05:00.0,64,26,Automatic
1430,2021-01-5 23:10:00.0,28,27,Automatic
1431,2021-01-5 23:15:00.0,78,27,Automatic
1432,2021-01-5 23:20:00.0,68,27,Automatic
1433,2021-01-5 23:25:00.0,40,25,Automatic
1434,2021-01-5 23:30:00.0,42,25,Automatic
1435,2021-01-5 23:35:00.0,70,27,Automatic
1436,2021-01-5 23:40:00.0,42,26,Automatic
1437,2021-01-5 23:45:00.0,26,25,Automatic
1438,2021-01-5 23:50:00.0,63,25,Automatic
1439,2021-01-5 23:55:00.0,60,27,Automatic
1440,2021-01-6 00:00:00.0,62,26,Automatic
1441,2021-01-6 00:05:00.0,33,27,Automatic
1442,2021-01-6 00:10:00.0,33,25,Automatic
1443,2021-01-6 00:15:00.0,39,26,Automatic
1444,2021-01-6 00:20:00.0,36,27,Automatic
1445,2021-01-6 00:25:00.0,70,27,Automatic
1446,2021-01-6 00:30:00.0,20,25,Automatic
1447,2021-01-6 00:35:00.0,53,26,Automatic
1448,2021-01-6 00:40:00.0,34,25,Automatic
1449,2021-01-6 00:45:00.0,27,26,Automatic
1450,2021-01-6 00:50:00.0,56,27,Automatic
1451,2021-01-6 00:55:00.0,58,25,Automatic
1452,2021-01-6 01:00:00.0,22,26,Automatic
1453,2021-01-6 01:05:00.0,40,25,Automatic
1454,2021-01-6 01:10:00.0,50,27,Automatic
1455,2021-01-6 01:15:00.0,42,26,Automatic
1456,2021-01-6 01:20:00.0,50,25,Automatic
1457,2021-01-6 01:25:00.0,71,25,Automatic
1458,2021-01-6 01:30:00.0,37,27,Automatic
1459,2021-01-6 01:35:00.0,22,27,Automatic
1460,2021-01-6 01:40:00.0,39,25,Automatic
1461,2021-01-6 01:45:00.0,40,26,Automatic
1462,2021-01-6 01:50:00.0,48,25,Automatic
1463,2021-01-6 01:55:00.0,34,25,Automatic
1464,2021-01-6 02:00:00.0,51,26,Automatic
1465,2021-01-6 02:05:00.0,41,26,Automatic
1466,2021-01-6 02:10:00.0,57,27,Automatic
1467,2021-01-6 02:15:00.0,53,27,Automatic
1468,2021-01-6 02:20:00.0,72,26,Automatic
1469,2021-01-6 02:25:00.0,34,27,Automatic
1470,2021-01-6 02:30:00.0,31,27,Automatic
1471,2021-01-6 02:35:00.0,27,25,Automatic
1472,2021-01-6 02:40:00.0,80,27,Automatic
1473,2021-01-6 02:45:00.0,26,26,Automatic
1474,2021-01-6 02:50:00.0,79,25,Automatic
1475,2021-01-6 02:55:00.0,30,25,Automatic
1476,2021-01-6 03:00:00.0,51,26,Automatic
1477,2021-01-6 03:05:00.0,47,26,Automatic
1478,2021-01-6 03:10:00.0,23,25,Automatic
1479,2021-01-6 03:15:00.0,33,26,Automatic
1480,2021-01-6 03:20:00.0,28,26,Automatic
1481,2021-01-6 03:25:00.0,49,25,Automatic
1482,2021-01-6 03:30:00.0,70,25,Automatic
1483,2021-01-6 03:35:00.0,59,27,Automatic
1484,2021-01-6 03:40:00.0,44,26,Automatic
1485,2021-01-6 03:45:00.0,26,27,Automatic
1486,2021-01-6 03:50:00.0,25,27,Automatic
1487,2021-01-6 03:55:00.0,74,25,Automatic
1488,2021-01-6 04:00:00.0,25,25,Automatic
1489,2021-01-6 04:05:00.0,64,25,Automatic
1490,2021-01-6 04:10:00.0,44,26,Automatic
1491,2021-01-6 04:15:00.0,64,26,Automatic
1492,2021-01-6 04:20:00.0,23,27,Automatic
1493,2021-01-6 04:25:00.0,75,27,Automatic
1494,2021-01-6 04:30:00.0,63,27,Automatic
1495,2021-01-6 04:35:00.0,25,27,Automatic
1496,2021-01-6 04:40:00.0,22,27,Automatic
1497,2021-01-6 04:45:00.0,51,25,Automatic
1498,2021-01-6 04:50:00.0,63,25,Automatic
1499,2021-01-6 04:55:00.0,23,27,Automatic
1500,2021-01-6 05:00:00.0,59,26,Automatic
1501,2021-01-6 05:05:00.0,32,27,Automatic
1502,2021-01-6 05:10:00.0,39,25,Automatic
1503,2021-01-6 05:15:00.0,44,25,Automatic
1504,2021-01-6 05:20:00.0,73,26,Automatic
1505,2021-01-6 05:25:00.0,42,27,Automatic
1506,2021-01-6 05:30:00.0,72,25,Automatic
1507,2021-01-6 05:35:00.0,23,25,Automatic
1508,2021-01-6 05:40:00.0,39,26,Automatic
1509,2021-01-6 05:45:00.0,20,27,Automatic
1510,2021-01-6 05:50:00.0,53,26,Automatic
1511,2021-01-6 05:55:00.0,46,27,Automatic
1512,2021-01-6 06:00:00.0,59,25,Automatic
1513,2021-01-6 06:05:00.0,58,27,Automatic
1514,2021-01-6 06:10:00.0,62,26,Automatic
1515,2021-01-6 06:15:00.0,30,27,Automatic
1516,2021-01-6 06:20:00.0,30,27,Automatic
1517,2021-01-6 06:25:00.0,25,26,Automatic
1518,2021-01-6 06:30:00.0,49,26,Automatic
1519,2021-01-6 06:35:00.0,35,25,Automatic
1520,2021-01-6 06:40:00.0,48,25,Automatic
1521,2021-01-6 06:45:00.0,68,27,Automatic
1522,2021-01-6 06:50:00.0,25,27,Automatic
1523,2021-01-6 06:55:00.0,69,25,Automatic
1524,2021-01-6 07:00:00.0,33,26,Automatic
1525,2021-01-6 07:05:00.0,65,25,Automatic
1526,2021-01-6 07:10:00.0,56,25,Automatic
1527,2021-01-6 07:15:00.0,42,25,Automatic
1528,2021-01-6 07:20:00.0,24,25,Automatic
1529,2021-01-6 07:25:00.0,42,27,Automatic
1530,2021-01-6 07:30:00.0,60,25,Automatic
1531,2021-01-6 07:35:00.0,43,27,Automatic
1532,2021-01-6 07:40:00.0,31,26,Automatic
1533,2021-01-6 07:45:00.0,70,27,Automatic
1534,2021-01-6 07:50:00.0,46,26,Automatic
1535,2021-01-6 07:55:00.0,42,27,Automatic
1536,2021-01-6 08:00:00.0,26,25,Automatic
1537,2021-01-6 08:05:00.0,71,26,Automatic
1538,2021-01-6 08:10:00.0,25,27,Automatic
1539,2021-01-6 08:15:00.0,68,27,Automatic
1540,2021-01-6 08:20:00.0,55,26,Automatic
1541,2021-01-6 08:25:00.0,38,26,Automatic
1542,2021-01-6 08:30:00.0,44,27,Automatic
1543,2021-01-6 08:35:00.0,52,25,Automatic
1544,2021-01-6 08:40:00.0,55,26,Automatic
1545,2021-01-6 08:45:00.0,27,27,Automatic
1546,2021-01-6 08:50:00.0,54,27,Automatic
1547,2021-01-6 08:55:00.0,22,27,Automatic
1548,2021-01-6 09:00:00.0,73,27,Automatic
1549,2021-01-6 09:05:00.0,40,25,Automatic
1550,2021-01-6 09:10:00.0,49,27,Automatic
1551,2021-01-6 09:15:00.0,49,25,Automatic
1552,2021-01-6 09:20:00.0,51,26,Automatic
1553,2021-01-6 09:25:00.0,53,25,Automatic
1554,2021-01-6 09:30:00.0,25,27,Automatic
1555,2021-01-6 09:35:00.0,31,25,Automatic
1556,2021-01-6 09:40:00.0,70,26,Automatic
1557,2021-01-6 09:45:00.0,25,26,Automatic
1558,2021-01-6 09:50:00.0,63,26,Automatic
1559,2021-01-6 09:55:00.0,61,26,Automatic
1560,2021-01-6 10:00:00.0,25,26,Automatic
1561,2021-01-6 10:05:00.0,33,25,Automatic
1562,2021-01-6 10:10:00.0,35,27,Automatic
1563,2021-01-6 10:15:00.0,63,26,Automatic
1564,2021-01-6 10:20:00.0,42,26,Automatic
1565,2021-01-6 10:25:00.0,46,27,Automatic
1566,2021-01-6 10:30:00.0,32,25,Automatic
1567,2021-01-6 10:35:00.0,74,27,Automatic
1568,2021-01-6 10:40:00.0,42,27,Automatic
1569,2021-01-6 10:45:00.0,33,27,Automatic
1570,2021-01-6 10:50:00.0,77,26,Automatic
1571,2021-01-6 10:55:00.0,20,25,Automatic
1572,2021-01-6 11:00:00.0,30,25,Automatic
1573,2021-01-6 11:05:00.0,70,27,Automatic
1574,2021-01-6 11:10:00.0,79,26,Automatic
1575,2021-01-6 11:15:00.0,52,27,Automatic
1576,2021-01-6 11:20:00.0,31,27,Automatic
1577,2021-01-6 11:25:00.0,24,26,Automatic
1578,2021-01-6 11:30:00.0,37,25,Automatic
1579,2021-01-6 11:35:00.0,44,26,Automatic
1580,2021-01-6 11:40:00.0,55,25,Automatic
1581,2021-01-6 11:45:00.0,30,26,Automatic
1582,2021-01-6 11:50:00.0,53,25,Automatic
1583,2021-01-6 11:55:00.0,25,27,Automatic
1584,2021-01-6 12:00:00.0,49,25,Automatic
1585,2021-01-6 12:05:00.0,50,25,Automatic
1586,2021-01-6 12:10:00.0,34,27,Automatic
1587,2021-01-6 12:15:00.0,37,25,Automatic
1588,2021-01-6 12:20:00.0,57,26,Automatic
1589,2021-01-6 12:25:00.0,73,25,Automatic
1590,2021-01-6 12:30:00.0,51,25,Automatic
1591,2021-01-6 12:35:00.0,38,25,Automatic
1592,2021-01-6 12:40:00.0,31,26,Automatic
1593,2021-01-6 12:45:00.0,47,26,Automatic
1594,2021-01-6 12:50:00.0,54,27,Automatic
1595,2021-01-6 12:55:00.0,44,25,Automatic
1596,2021-01-6 13:00:00.0,22,27,Automatic
1597,2021-01-6 13:05:00.0,68,27,Automatic
1598,2021-01-6 13:10:00.0,77,27,Automatic
1599,2021-01-6 13:15:00.0,48,25,Automatic
1600,2021-01-6 13:20:00.0,20,25,Automatic
1601,2021-01-6 13:25:00.0,55,25,Automatic
1602,2021-01-6 13:30:00.0,56,26,Automatic
1603,2021-01-6 13:35:00.0,43,26,Automatic
1604,2021-01-6 13:40:00.0,77,27,Automatic
1605,2021-01-6 13:45:00.0,72,27,Automatic
1606,2021-01-6 13:50:00.0,69,25,Automatic
1607,2021-01-6 13:55:00.0,28,25,Automatic
1608,2021-01-6 14:00:00.0,32,26,Automatic
1609,2021-01-6 14:05:00.0,71,25,Automatic
1610,2021-01-6 14:10:00.0,63,26,Automatic
1611,2021-01-6 14:15:00.0,29,27,Automatic
1612,2021-01-6 14:20:00.0,25,26,Automatic
1613,2021-01-6 14:25:00.0,33,27,Automatic
1614,2021-01-6 14:30:00.0,41,25,Automatic
1615,2021-01-6 14:35:00.0,74,25,Automatic
1616,2021-01-6 14:40:00.0,46,26,Automatic
1617,2021-01-6 14:45:00.0,55,25,Automatic
1618,2021-01-6 14:50:00.0,71,27,Automatic
1619,2021-01-6 14:55:00.0,26,25,Automatic
1620,2021-01-6 15:00:00.0,60,26,Automatic
1621,2021-01-6 15:05:00.0,38,25,Automatic
1622,2021-01-6 15:10:00.0,37,27,Automatic
1623,2021-01-6 15:15:00.0,78,25,Automatic
1624,2021-01-6 15:20:00.0,44,27,Automatic
1625,2021-01-6 15:25:00.0,42,26,Automatic
1626,2021-01-6 15:30:00.0,55,26,Automatic
1627,2021-01-6 15:35:00.0,47,27,Automatic
1628,2021-01-6 15:40:00.0,26,25,Automatic
1629,2021-01-6 15:45:00.0,24,27,Automatic
1630,2021-01-6 15:50:00.0,30,27,Automatic
1631,2021-01-6 15:55:00.0,24,26,Automatic
1632,2021-01-6 16:00:00.0,41,26,Automatic
1633,2021-01-6 16:05:00.0,76,26,Automatic
1634,2021-01-6 16:10:00.0,34,26,Automatic
1635,2021-01-6 16:15:00.0,43,27,Automatic
1636,2021-01-6 16:20:00.0,26,27,Automatic
1637,2021-01-6 16:25:00.0,63,26,Automatic
1638,2021-01-6 16:30:00.0,26,26,Automatic
1639,2021-01-6 16:35:00.0,73,25,Automatic
1640,2021-01-6 16:40:00.0,35,25,Automatic
1641,2021-01-6 16:45:00.0,42,26,Automatic
1642,2021-01-6 16:50:00.0,28,27,Automatic
1643,2021-01-6 16:55:00.0,53,26,Automatic
1644,2021-01-6 17:00:00.0,62,27,Automatic
1645,2021-01-6 17:05:00.0,22,26,Automatic
1646,2021-01-6 17:10:00.0,71,27,Automatic
1647,2021-01-6 17:15:00.0,77,25,Automatic
1648,2021-01-6 17:20:00.0,73,27,Automatic
1649,2021-01-6 17:25:00.0,77,26,Automatic
1650,2021-01-6 17:30:00.0,57,27,Automatic
1651,2021-01-6 17:35:00.0,67,27,Automatic
1652,2021-01-6 17:40:00.0,69,26,Automatic
1653,2021-01-6 17:45:00.0,75,26,Automatic
1654,2021-01-6 17:50:00.0,31,26,Automatic
1655,2021-01-6 17:55:00.0,51,27,Automatic
1656,2021-01-6 18:00:00.0,80,26,Automatic
1657,2021-01-6 18:05:00.0,31,25,Automatic
1658,2021-01-6 18:10:00.0,67,25,Automatic
1659,2021-01-6 18:15:00.0,35,26,Automatic
1660,2021-01-6 18:20:00.0,26,25,Automatic
1661,2021-01-6 18:25:00.0,55,26,Automatic
1662,2021-01-6 18:30:00.0,68,25,Automatic
1663,2021-01-6 18:35:00.0,49,25,Automatic
1664,2021-01-6 18:40:00.0,78,27,Automatic
1665,2021-01-6 18:45:00.0,39,25,Automatic
1666,2021-01-6 18:50:00.0,73,26,Automatic
1667,2021-01-6 18:55:00.0,59,27,Automatic
1668,2021-01-6 19:00:00.0,43,27,Automatic
1669,2021-01-6 19:05:00.0,31,25,Automatic
